id;ano ingresso;per. ingresso;coeficiente;escore vest;nota enem;idade;período do aluno;MEDIA_NOTAS;MEDIA_FREQUENCIA;TAXA_APROVACAO;QTD_REPROVACOES_NOTA;QTD_REPROVACOES_FREQ;EVASAO;curso_Ciência Da Computação;curso_Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas;forma de ingresso_Aproveitamento de Curso;forma de ingresso_Complementação da lista de espera do SISU;forma de ingresso_PEC-G - Programa de Estudantes Convênio de Graduação;forma de ingresso_Reopção de Curso;forma de ingresso_SISU - Sistema de Seleção Unificada;forma de ingresso_Transferência;forma de ingresso_Transferência ex-officio;forma de ingresso_Vestibular;tipo de cota_Ampla concorrência;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);tipo de cota_Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Cotista;tipo de cota_Sem política de cotas;sigla cota_Categoria 1;sigla cota_Categoria 2;sigla cota_Categoria 3;sigla cota_Categoria 4;sigla cota_Categoria L01 (1S);sigla cota_Categoria L02 (2S);sigla cota_Categoria L05 (3S);sigla cota_Categoria L06 (4S);sigla cota_Categoria L10 (2C);sigla cota_Categoria L13 (3C);sigla cota_Cotista;sigla cota_Não cotista;sigla cota_Sem cotas;escola pública?_-;escola pública?_Escola Particular;escola pública?_Escola Pública;sexo_F;sexo_M;grupo (étnico)_Amarela;grupo (étnico)_Branca;grupo (étnico)_Indígena;grupo (étnico)_Não declarado;grupo (étnico)_Parda;grupo (étnico)_Preta;grupo (étnico)_Sem informação
rgoztw;2014;2;0,4623;5403,3335;603,4;27;5;4,883333333333334;72,60416666666667;0,0;10,0;1,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
nfpqin;2014;2;0,5492;5403,3335;578,8;25;6;5,304651162790697;62,8;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
cdwb38;2014;2;0,6186;681,8;622,45;26;6;6,363043478260869;81,99555555555555;0,0;7,0;0,0;0;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False
iaznqx;2014;2;0,6612;5403,3335;628,6;23;6;6,631818181818182;88,63863636363637;0,0;6,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
ekr4gf;2014;2;0,0;5403,3335;615,2;26;1;0,0;35,239999999999995;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
p47pkk;2014;2;0,0;5403,3335;621,6;56;1;0,0;29,860000000000003;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
7s9qin;2014;2;0,004;5403,3335;586,7;24;1;0,04;45,279999999999994;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
+55c+t;2014;2;0,0;5403,3335;608,2;39;1;0,0;39,67999999999999;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
844wtw;2014;2;0,04;5403,3335;473,1;28;1;0,4;57,04;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
c5o1kk;2014;2;0,462;5403,3335;607,3;23;2;4,62;84,9;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False
tn76px;2014;2;0,252;5403,3335;582,5;32;2;2,52;61,36;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
rs7ihc;2014;2;0,2091;5403,3335;493,6;34;2;2,0;46,94;0,0;1,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
mxyatw;2014;2;0,3348;5403,3335;609,8;24;2;3,516666666666667;71,22500000000001;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
fkjc+t;2014;2;0,306;5403,3335;576,7;28;1;1,9125;39,5625;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
9yqqkk;2014;2;0,375;5403,3335;598,6;25;2;3,76;57,266666666666666;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
1w9qin;2014;2;0,3464;5403,3335;602,1;23;2;2,99375;49,4375;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
84futw;2014;2;0,7472;5403,3335;585,2;27;4;7,534999999999999;90,975;0,0;3,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
pp94tw;2014;2;0,0;5403,3335;634,6;26;1;0,0;0,0;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
j+wbqx;2014;2;0,5444;5403,3335;583,2;29;5;5,4676470588235295;78,58823529411765;0,0;3,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
znw3gf;2014;2;0,2518;5403,3335;588,8;27;2;2,3272727272727276;46,15909090909091;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
5cgk+t;2014;2;0,6904;5403,3335;492,4;23;6;6,9523809523809526;97,23170731707317;0,0;5,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
xu+zhc;2014;2;0,4341;5403,3335;583,9;34;3;3,9324324324324325;63,72702702702703;0,0;8,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
3hsn38;2014;2;0,1911;5403,3335;422,6;23;2;1,9863636363636366;49,8;0,0;5,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
uped38;2014;2;0,7012;5403,3335;592,7;33;6;6,4622222222222225;72,875;0,0;2,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
ri3d38;2014;2;0,6443;5403,3335;670,4;23;6;6,28695652173913;83,5906976744186;0,0;8,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False
oh3oin;2014;2;0,7604;5403,3335;597,0;28;6;7,699999999999999;85,25555555555555;0,0;1,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
4g7wtw;2014;2;0,3413;5403,3335;575,0;24;2;2,9228571428571426;57,34;0,0;9,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
jr1ahc;2014;2;0,4272;5403,3335;601,3;34;3;4,109756097560975;70,10975609756098;0,0;15,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
uempkk;2014;2;0,33;5403,3335;576,7;27;3;3,4695652173913043;68,91304347826087;0,0;14,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
s1rbdz;2014;2;0,2195;5403,3335;605,8;29;2;1,9456521739130435;38,62608695652174;0,0;5,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
uof6gf;2015;1;0,7073;5403,3335;705,6;44;6;7,226829268292684;76,41463414634147;0,0;1,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
x54838;2015;1;0,5909;5403,3335;631,7;23;6;6,17;86,96938775510205;0,0;3,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
4361kk;2015;1;0,5873;5403,3335;641,0;22;6;6,027272727272727;86,72500000000001;0,0;9,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
iqf6gf;2015;1;0,6053;5403,3335;668,3;23;6;6,204878048780488;90,53;0,0;6,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
3dtuin;2015;1;0,0;5403,3335;634,3;24;1;0,0;0,0;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
f1d7hc;2015;1;0,0;5403,3335;625,6;28;1;0,0;24,28;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False
b7agqx;2015;1;0,624;5403,3335;687,2;24;6;6,334883720930232;88,68571428571428;0,0;8,0;0,0;0;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
k7ht+t;2015;1;0,5751;5403,3335;539,9;30;6;5,913636363636363;81,02954545454546;0,0;10,0;0,0;0;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
4jthtw;2015;1;0,0;5403,3335;552,6;21;1;0,0;17,880000000000003;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False
msbhtw;2015;1;0,4013;5403,3335;673,7;29;2;3,942857142857143;62,48571428571428;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
9du7hc;2015;1;0,827;5403,3335;631,4;21;3;8,227272727272727;94,12727272727274;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False
1bu48k;2015;1;0,3733;5403,3335;655,2;30;2;2,036363636363636;36,163636363636364;0,0;2,0;0,0;1;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
g8thtw;2015;1;0,3314;5403,3335;611,0;27;2;3,0933333333333333;51,17333333333333;0,0;0,0;0,0;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False
